route_id,service_id,trip_headsign,trip_id
10000,WD,Depot-35 Gate,39611479
10001,WD,RT Nagara Police Station,39607998
10001,WD,RT Nagara Police Station,39621964
10001,WD,RT Nagara Police Station,39625121
10001,WD,RT Nagara Police Station,39637770
10004,WD,BEML Layout 5th stage,39586800
10004,WD,BEML Layout 5th stage,39607415
10004,WD,BEML Layout 5th stage,39622949
10011,WD,Kalyananagara Bus Stand,39576346
10013,WD,KR Market (Kalasipalya),39636902
10014,WD,Biskur,39624710
10016,WD,KR Market (Kalasipalya),39624709
10019,WD,Ramasandra,39625433
10019,WD,Ramasandra,39625435
10019,WD,Ramasandra,39625441
10019,WD,Ramasandra,39630472
10019,WD,Ramasandra,39630474
10019,WD,Ramasandra,39630476
10019,WD,Ramasandra,39630478
10019,WD,Ramasandra,39630480
10019,WD,Ramasandra,39649877
10019,WD,Ramasandra,39649879
10019,WD,Ramasandra,39649881
10019,WD,Ramasandra,39649883
10020,WD,Bengaluru University Gate,39625420
10020,WD,Bengaluru University Gate,39625432
10020,WD,Bengaluru University Gate,39625434
10020,WD,Bengaluru University Gate,39625436
10020,WD,Bengaluru University Gate,39630473
10020,WD,Bengaluru University Gate,39630475
10020,WD,Bengaluru University Gate,39630477
10020,WD,Bengaluru University Gate,39630479
10020,WD,Bengaluru University Gate,39649860
10020,WD,Bengaluru University Gate,39649876
10020,WD,Bengaluru University Gate,39649878
10020,WD,Bengaluru University Gate,39649880
10020,WD,Bengaluru University Gate,39649882
10023,WD,Udaya Badavane,39625421
10023,WD,Udaya Badavane,39625423
10023,WD,Udaya Badavane,39625437
10023,WD,Udaya Badavane,39625439
10025,WD,Bengaluru University Gate,39625422
10025,WD,Bengaluru University Gate,39625438
10025,WD,Bengaluru University Gate,39625440
10027,WD,Ramasandra,39625419
10030,WD,Chandra Layout Circle,39625442
10034,WD,Handenahalli Attibele,39742666
10034,WD,Sarjapura,39742662
10035,WD,Chandapura,39742663
10044,WD,RR Medical College,39605021
10044,WD,RR Medical College,39606808
10044,WD,RR Medical College,39607888
10044,WD,RR Medical College,39608234
10044,WD,RR Medical College,39608262
10044,WD,RR Medical College,39610078
10044,WD,RR Medical College,39611180
10044,WD,RR Medical College,39611233
10044,WD,RR Medical College,39611253
10044,WD,RR Medical College,39611289
10044,WD,RR Medical College,39611437
10044,WD,RR Medical College,39612097
10044,WD,RR Medical College,39612946
10044,WD,RR Medical College,39613092
10044,WD,RR Medical College,39613387
10044,WD,RR Medical College,39613541
10044,WD,RR Medical College,39613573
10044,WD,RR Medical College,39614299
10044,WD,RR Medical College,39614416
10044,WD,RR Medical College,39614864
10044,WD,RR Medical College,39615867
10044,WD,RR Medical College,39616473
10044,WD,RR Medical College,39616550
10044,WD,RR Medical College,39617141
10044,WD,RR Medical College,39617351
10044,WD,RR Medical College,39617426
10044,WD,RR Medical College,39618867
10044,WD,RR Medical College,39619031
10044,WD,RR Medical College,39619392
10044,WD,RR Medical College,39620399
10044,WD,RR Medical College,39620411
10044,WD,RR Medical College,39622395
10044,WD,RR Medical College,39623048
10044,WD,RR Medical College,39624437
10044,WD,RR Medical College,39625644
10044,WD,RR Medical College,39626060
10044,WD,RR Medical College,39626649
10044,WD,RR Medical College,39629017
10044,WD,RR Medical College,39629242
10044,WD,RR Medical College,39630176
10044,WD,RR Medical College,39632905
10044,WD,RR Medical College,39633195
10044,WD,RR Medical College,39633575
10044,WD,RR Medical College,39633648
10044,WD,RR Medical College,39635963
10044,WD,RR Medical College,39637459
10044,WD,RR Medical College,39637471
10044,WD,RR Medical College,39638171
10044,WD,RR Medical College,39638463
10044,WD,RR Medical College,39638881
10044,WD,RR Medical College,39640511
10044,WD,RR Medical College,39640811
10044,WD,RR Medical College,39642495
10044,WD,RR Medical College,39642751
10044,WD,RR Medical College,39642973
10044,WD,RR Medical College,39644104
10044,WD,RR Medical College,39644991
10044,WD,RR Medical College,39645040
10044,WD,RR Medical College,39645341
10044,WD,RR Medical College,39645512
10044,WD,RR Medical College,39645782
10044,WD,RR Medical College,39646179
10044,WD,RR Medical College,39647158
10044,WD,RR Medical College,39647952
10044,WD,RR Medical College,39648785
10044,WD,RR Medical College,39649544
10044,WD,RR Medical College,39650758
10044,WD,RR Medical College,39651013
10044,WD,RR Medical College,39651743
10044,WD,RR Medical College,39652723
10044,WD,RR Medical College,39653342
10044,WD,RR Medical College,39653563
10044,WD,RR Medical College,39653878
10044,WD,RR Medical College,39654293
10044,WD,RR Medical College,39654317
10044,WD,RR Medical College,39655851
10044,WD,RR Medical College,39657046
10044,WD,RR Medical College,39657995
10044,WD,RR Medical College,39659682
10044,WD,RR Medical College,39660654
10044,WD,RR Medical College,39662203
10044,WD,RR Medical College,39663189
10044,WD,RR Medical College,39663682
10044,WD,RR Medical College,39664563
10044,WD,RR Medical College,39665096
10044,WD,RR Medical College,39665219
10044,WD,RR Medical College,39665300
10044,WD,RR Medical College,39668069
10044,WD,RR Medical College,39668520
10044,WD,RR Medical College,39670274
10044,WD,RR Medical College,39674735
10044,WD,RR Medical College,39674745
10044,WD,RR Medical College,39674841
10044,WD,RR Medical College,39674968
10044,WD,RR Medical College,39675303
10044,WD,RR Medical College,39675313
10045,WD,Depot-12 Gate,39548096
10047,WD,Jalahalli Cross,39675483
10048,WD,Chandra Layout,39620500
10048,WD,Chandra Layout,39639608
10051,WD,Vijayanagara,39627707
10051,WD,Vijayanagara,39659199
10054,WD,ITPL,39675418
10061,WD,Tavarekere,39608696
10062,WD,Kadugodi Bus Station,39596428
10069,WD,Anagalipura,39647181
10070,WD,KR Market,39647180
10072,WD,Shivajinagara Bus Station,39593996
10077,WD,Hosakote Bus Station (TTMC),39611147
10077,WD,Tin Factory,39611148
10081,WD,BEML Layout 5th stage,39609984
10082,WD,Beerahalli,39620470
10082,WD,Beerahalli,39620472
10082,WD,Beerahalli,39620474
10083,WD,Hosakote Bus Station (TTMC),39620475
10083,WD,KR Market,39620471
10083,WD,KR Market,39620473
10087,WD,BEML Gate,39637697
10095,WD,Depot-06 Gate,39616352
10095,WD,Depot-06 Gate,39618037
10100,WD,Jnanakshi Layout,39619073
10100,WD,Jnanakshi Layout,39635400
10100,WD,Jnanakshi Layout,39636318
10100,WD,Jnanakshi Layout,39639332
10101,WD,BEML Layout 5th stage,39619083
10101,WD,BEML Layout 5th stage,39635402
10101,WD,BEML Layout 5th stage,39635411
10101,WD,BEML Layout 5th stage,39636329
10101,WD,BEML Layout 5th stage,39639341
10102,WD,Channasandra,39675026
10103,WD,Kempegowda Bus Station,39675025
10103,WD,Kempegowda Bus Station,39675027
10108,WD,Bangarappa Nagara,39668444
10108,WD,Bangarappa Nagara,39668446
10108,WD,Bangarappa Nagara,39668448
10109,WD,KR Market,39668443
10109,WD,Kempegowda Bus Station,39668445
10109,WD,Kempegowda Bus Station,39668447
10109,WD,Kempegowda Bus Station,39668449
10110,WD,Bangarappa Nagara,39668442
10112,WD,Chandra Layout Circle,39662536
10112,WD,Chandra Layout Circle,39670689
10113,WD,Shivajinagara Bus Station,39608002
10115,WD,Kempegowda Bus Station,39611331
10115,WD,Kempegowda Bus Station,39611333
10120,WD,Depot-35 Gate,39559020
10121,WD,Hosakote Bus Stand (Old),39645907
10121,WD,Hosakote Bus Stand (Old),39656561
10122,WD,Depot-39 Hoskote,39559797
10122,WD,Depot-39 Hoskote,39615258
10122,WD,Depot-39 Hoskote,39622317
10122,WD,Depot-39 Hoskote,39624325
10122,WD,Depot-39 Hoskote,39635462
10122,WD,Depot-39 Hoskote,39665805
10122,WD,Depot-39 Hoskote,39668643
10126,WD,Shivajinagara Bus Station,39572736
10133,WD,Kengeri Satellite Town,39627708
10133,WD,Kengeri Satellite Town,39659200
10134,WD,Vijayanagara,39660663
10142,WD,Kammasandra,39667205
10142,WD,Kammasandra,39668259
10144,WD,Krishnaraja Pura Govt Hospital,39610755
10144,WD,Krishnaraja Pura Govt Hospital,39623163
10145,WD,Depot-24 Gate,39610766
10164,WD,Kengeri Bus Station,39652254
10165,WD,Silk Institute metro station,39652255
10177,WD,Kempegowda Bus Station,39673882
10184,WD,Malleshpalya New Bus Station(Vignananagar),39654872
10185,WD,Depot-06 Gate,39590176
10190,WD,Swamy Vivekananda Metro Station/Isolation Hospital,39633733
10190,WD,Swamy Vivekananda Metro Station/Isolation Hospital,39639937
10200,WD,Electronic City,39629810
10200,WD,Shikaripalya,39629813
10207,WD,Central Silk Board,39625047
10207,WD,ITPL,39629811
10210,WD,Chandapura,39550660
10210,WD,Muttanalluru,39617570
10210,WD,Muttanalluru,39617572
10211,WD,Electronic City,39550661
10211,WD,KR Market (Kalasipalya),39550659
10211,WD,KR Market (Kalasipalya),39617569
10211,WD,KR Market (Kalasipalya),39617571
10212,WD,Deepanjalinagara,39642102
10216,WD,Parappana Agrahara,39659190
10216,WD,Parappana Agrahara,39659192
10217,WD,Kempegowda Bus Station,39647153
10218,WD,KR Market (Kalasipalya),39659191
10218,WD,KR Market (Kalasipalya),39659193
10219,WD,Dodda Thoguru,39652866
10234,WD,Krishnaraja Pura Govt Hospital,39607663
10238,WD,Naganayakanahalli,39569818
10238,WD,Naganayakanahalli,39644194
10239,WD,Kempegowda Bus Station,39610756
10240,WD,KR Market (Kalasipalya),39569817
10240,WD,KR Market (Kalasipalya),39569819
10248,WD,St Johns Hospital,39641282
10248,WD,St Johns Hospital,39641284
10258,WD,Depot-31 Gate,39634605
10262,WD,Sampige Nagara,39624861
10264,WD,KR Market (Kalasipalya),39624860
10270,WD,Depot-35 Gate,39614459
10270,WD,Depot-35 Gate,39643274
10271,WD,Central Silk Board,39631192
10271,WD,Central Silk Board,39637146
10271,WD,Hebbala Bridge,39570833
10271,WD,Hebbala Bridge,39592941
10271,WD,Hebbala Bridge,39615522
10271,WD,Hebbala Bridge,39631194
10272,WD,BEL Circle,39615521
10272,WD,BEL Circle,39631187
10272,WD,BEL Circle,39631193
10272,WD,BEL Circle,39637145
10281,WD,Byrathi Bande,39650775
10286,WD,Sampige Nagara,39624859
10294,WD,Subhashnagara Hosa Road,39742501
10295,WD,Subhashnagara Hosa Road,39742503
10295,WD,Subhashnagara Hosa Road,39742505
10295,WD,Subhashnagara Hosa Road,39742507
10296,WD,KR Market (Kalasipalya),39742502
10296,WD,KR Market (Kalasipalya),39742504
10296,WD,KR Market (Kalasipalya),39742506
10297,WD,Dommasandra,39669438
10297,WD,HAL Main Gate,39650487
10300,WD,Halasuru,39650648
10303,WD,Koramangala Bus Station,39654663
10304,WD,Raheja Arcade Koramangala,39654656
10314,WD,Mylanahalli,39612807
10320,WD,Hebbala Bridge,39617556
10320,WD,Hebbala Bridge,39647218
10321,WD,BEL Circle,39617549
10321,WD,BEL Circle,39617555
10321,WD,BEL Circle,39647217
10331,WD,Krishnaraja Pura Govt Hospital,39609718
10340,WD,Sarjapura,39637221
10341,WD,Koduru,39616649
10358,WD,Byrathi Bande,39568584
10385,WD,Chinmaya Vidyalaya Koramangala,39629652
10394,WD,KLE Society College,39615982
10395,WD,St Johns Hospital,39649790
10397,WD,Central Silk Board,39607015
10397,WD,Electronic City Wipro Main Gate,39607013
10398,WD,Hebbala Bridge,39607014
10405,WD,Depot-35 Gate,39627058
10405,WD,Depot-35 Gate,39667638
10406,WD,Samethanahalli,39632980
10406,WD,Samethanahalli,39632982
10407,WD,KR Market,39632981
10412,WD,Kempegowda Bus Station,39669782
10415,WD,BEML Factory,39742719
10442,WD,Mandur,39625574
10442,WD,Mandur,39626209
10444,WD,Mandur,39663738
10454,WD,Immadihalli,39742722
10455,WD,Kempegowda Bus Station,39742721
10466,WD,Byrasandra New Bus Stand,39650549
10468,WD,Byrasandra New Bus Stand,39650551
10469,WD,Kempegowda Bus Station,39650550
10469,WD,Kempegowda Bus Station,39650552
10473,WD,Hebbala Bridge,39674490
10473,WD,Hebbala Bridge,39674508
10473,WD,Hebbala Bridge,39741306
10475,WD,Bande Mutt Gate Kengeri,39656669
10487,WD,Depot-38 Gate,39627514
10487,WD,Depot-38 Gate,39634084
10501,WD,5th Phase Yelahanka New Town,39645904
10510,WD,Anagalipura,39631021
10510,WD,Dodda Gubbi,39608407
10511,WD,Byrathi Bande,39593998
10511,WD,Byrathi Bande,39608406
10511,WD,Byrathi Bande,39608414
10514,WD,Yarappanahalli,39615053
10514,WD,Yarappanahalli,39615055
10515,WD,Kempegowda Bus Station,39615054
10522,WD,HSR Layout KEB,39607953
10525,WD,HSR Layout KEB,39590892
10525,WD,HSR Layout KEB,39607955
10525,WD,HSR Layout KEB,39607957
10526,WD,KR Market (Kalasipalya),39590891
10526,WD,KR Market (Kalasipalya),39590893
10526,WD,KR Market (Kalasipalya),39607954
10526,WD,KR Market (Kalasipalya),39607956
10530,WD,Renaissance prosperio apartment,39647879
10530,WD,Renaissance prosperio apartment,39674148
10540,WD,Bharath Nagara 2nd Stage,39655787
10547,WD,BEL Circle,39740834
10547,WD,Goraguntepalya,39548016
10547,WD,Goraguntepalya,39560084
10547,WD,Goraguntepalya,39619437
10547,WD,Goraguntepalya,39619439
10547,WD,Goraguntepalya,39668821
10547,WD,Hebbala Bridge,39548018
10547,WD,Hebbala Bridge,39560086
10547,WD,Hebbala Bridge,39617348
10547,WD,Hebbala Bridge,39619441
10547,WD,Jalahalli Cross,39548014
10547,WD,Jalahalli Cross,39663466
10547,WD,Jalahalli Cross,39668817
10547,WD,Jalahalli Cross,39668819
10548,WD,Kalyananagara,39548019
10548,WD,Krishnaraja Pura Govt Hospital,39548015
10548,WD,Krishnaraja Pura Govt Hospital,39548017
10548,WD,Krishnaraja Pura Govt Hospital,39560083
10548,WD,Krishnaraja Pura Govt Hospital,39560085
10548,WD,Krishnaraja Pura Govt Hospital,39560087
10548,WD,Krishnaraja Pura Govt Hospital,39617349
10548,WD,Krishnaraja Pura Govt Hospital,39619438
10548,WD,Krishnaraja Pura Govt Hospital,39619440
10548,WD,Krishnaraja Pura Govt Hospital,39649805
10548,WD,Krishnaraja Pura Govt Hospital,39655969
10548,WD,Krishnaraja Pura Govt Hospital,39668818
10548,WD,Krishnaraja Pura Govt Hospital,39668820
10548,WD,Krishnaraja Pura Govt Hospital,39668822
10549,WD,Attibele Bus Stand,39661942
10549,WD,Attibele Bus Stand,39740992
10549,WD,Chandapura,39637544
10550,WD,Koramangala Bus Station,39563429
10550,WD,Koramangala Bus Station,39740995
10566,WD,Byrathi Bande,39667385
10568,WD,Bidadi,39637615
10570,WD,Depot-36 Gate,39581654
10570,WD,Depot-36 Gate,39637622
10573,WD,Mahadeshwara Nagara,39597892
10581,WD,Koramangala Bus Station,39606583
10582,WD,St Joseph Boys High School Musuem Road,39669059
10583,WD,Bishop Coton Girls High School,39637358
10584,WD,Shivajinagara Bus Station,39653649
10586,WD,Depot-36 Gate,39663339
10589,WD,Kempegowda Bus Station,39667984
10590,WD,Bidadi,39663582
10593,WD,Chowdeshwari Temple B Channasandra,39644250
10593,WD,Chowdeshwari Temple B Channasandra,39644252
10593,WD,Chowdeshwari Temple B Channasandra,39644254
10593,WD,Chowdeshwari Temple B Channasandra,39644256
10593,WD,Chowdeshwari Temple B Channasandra,39644258
10594,WD,Shivajinagara Bus Station,39644251
10594,WD,Shivajinagara Bus Station,39644253
10594,WD,Shivajinagara Bus Station,39644255
10594,WD,Shivajinagara Bus Station,39644257
10594,WD,Shivajinagara Bus Station,39644259
10604,WD,KR Market,39657886
10614,WD,Peenya 2nd Stage,39607639
10614,WD,Peenya 2nd Stage,39607647
10617,WD,Hebbala Bridge,39660230
10617,WD,Hebbala Bridge,39664521
10618,WD,RT Nagara Police Station,39571600
10618,WD,RT Nagara Police Station,39660237
10626,WD,Ambedkar Institute of Technology,39657597
10626,WD,Srigandhada Kaval,39611865
10626,WD,Srigandhada Kaval,39611867
10626,WD,Srigandhada Kaval,39614398
10626,WD,Srigandhada Kaval,39637662
10626,WD,Srigandhada Kaval,39637664
10626,WD,Srigandhada Kaval,39637666
10626,WD,Srigandhada Kaval,39637668
10626,WD,Srigandhada Kaval,39652794
10626,WD,Srigandhada Kaval,39652796
10626,WD,Srigandhada Kaval,39652798
10626,WD,Srigandhada Kaval,39657593
10626,WD,Srigandhada Kaval,39657595
10627,WD,Kempegowda Bus Station,39611864
10627,WD,Kempegowda Bus Station,39611866
10627,WD,Kempegowda Bus Station,39611868
10627,WD,Kempegowda Bus Station,39637663
10627,WD,Kempegowda Bus Station,39637665
10627,WD,Kempegowda Bus Station,39637667
10627,WD,Kempegowda Bus Station,39652795
10627,WD,Kempegowda Bus Station,39652797
10627,WD,Kempegowda Bus Station,39652799
10627,WD,Kempegowda Bus Station,39657594
10627,WD,Kempegowda Bus Station,39657596
10627,WD,Kempegowda Bus Station,39657598
10628,WD,Muddinapalya Junction,39587074
10628,WD,Muddinapalya Junction,39606799
10628,WD,Muddinapalya Junction,39606801
10628,WD,Muddinapalya Junction,39607522
10628,WD,Muddinapalya Junction,39607528
10628,WD,Muddinapalya Junction,39622248
10628,WD,Muddinapalya Junction,39622250
10628,WD,Muddinapalya Junction,39622252
10628,WD,Muddinapalya Junction,39637849
10628,WD,Muddinapalya Junction,39637851
10628,WD,Muddinapalya Junction,39637853
10628,WD,Muddinapalya Junction,39640230
10628,WD,Muddinapalya Junction,39640779
10628,WD,Muddinapalya Junction,39640787
10628,WD,Muddinapalya Junction,39640789
10628,WD,Muddinapalya Junction,39640791
10628,WD,Muddinapalya Junction,39640849
10628,WD,Muddinapalya Junction,39640851
10628,WD,Muddinapalya Junction,39647110
10628,WD,Muddinapalya Junction,39647118
10628,WD,Muddinapalya Junction,39647120
10628,WD,Muddinapalya Junction,39652881
10628,WD,Muddinapalya Junction,39652883
10628,WD,Muddinapalya Junction,39660448
10628,WD,Muddinapalya Junction,39660450
10628,WD,Muddinapalya Junction,39660452
10628,WD,Muddinapalya Junction,39660454
10628,WD,Muddinapalya Junction,39661400
10628,WD,Muddinapalya Junction,39666594
10628,WD,Muddinapalya Junction,39666596
10628,WD,Muddinapalya Junction,39666598
10628,WD,Muddinapalya Junction,39742441
10628,WD,Muddinapalya Junction,39742443
10629,WD,Kempegowda Bus Station,39567351
10629,WD,Kempegowda Bus Station,39606798
10629,WD,Kempegowda Bus Station,39606800
10629,WD,Kempegowda Bus Station,39606802
10629,WD,Kempegowda Bus Station,39606805
10629,WD,Kempegowda Bus Station,39607529
10629,WD,Kempegowda Bus Station,39622249
10629,WD,Kempegowda Bus Station,39622251
10629,WD,Kempegowda Bus Station,39622253
10629,WD,Kempegowda Bus Station,39637840
10629,WD,Kempegowda Bus Station,39637848
10629,WD,Kempegowda Bus Station,39637850
10629,WD,Kempegowda Bus Station,39637852
10629,WD,Kempegowda Bus Station,39640231
10629,WD,Kempegowda Bus Station,39640788
10629,WD,Kempegowda Bus Station,39640790
10629,WD,Kempegowda Bus Station,39640792
10629,WD,Kempegowda Bus Station,39640848
10629,WD,Kempegowda Bus Station,39640850
10629,WD,Kempegowda Bus Station,39640852
10629,WD,Kempegowda Bus Station,39647109
10629,WD,Kempegowda Bus Station,39647117
10629,WD,Kempegowda Bus Station,39647119
10629,WD,Kempegowda Bus Station,39647121
10629,WD,Kempegowda Bus Station,39652882
10629,WD,Kempegowda Bus Station,39652884
10629,WD,Kempegowda Bus Station,39660449
10629,WD,Kempegowda Bus Station,39660451
10629,WD,Kempegowda Bus Station,39660453
10629,WD,Kempegowda Bus Station,39661401
10629,WD,Kempegowda Bus Station,39666595
10629,WD,Kempegowda Bus Station,39666597
10629,WD,Kempegowda Bus Station,39666599
10629,WD,Kempegowda Bus Station,39742440
10629,WD,Kempegowda Bus Station,39742442
10629,WD,Kempegowda Bus Station,39742444
10637,WD,Telecom Layout Ashwath Nagara,39657331
10641,WD,Yeshawanthapura Bus Station,39625647
10642,WD,Karubele,39625648
10645,WD,Valley School Kanakapura Road,39628380
10650,WD,Muneshwara Layout,39640910
10651,WD,Depot-12 Gate,39640917
10662,WD,Yelahanka Old Town,39625169
10662,WD,Yelahanka Old Town,39671148
10663,WD,St Johns High School Thomas Cafe,39625172
10663,WD,St Johns High School Thomas Cafe,39671151
10665,WD,KR Market,39644023
10668,WD,Muddinapalya Junction,39637839
10668,WD,Muddinapalya Junction,39742439
10669,WD,Chandra Layout,39618963
10669,WD,Chandra Layout,39637854
10669,WD,Chandra Layout,39670179
10677,WD,RWB Gate Kengeri (Kengeri Work shop),39616667
10681,WD,Mayohall,39626366
10681,WD,Mayohall,39636950
10681,WD,Mayohall,39638319
10681,WD,Mayohall,39648668
10681,WD,Mayohall,39651333
10681,WD,Mayohall,39660953
10681,WD,Mayohall,39666182
10681,WD,Mayohall,39666194
10681,WD,Mayohall,39666252
10683,WD,Depot-14 Gate,39674203
10683,WD,RT Nagara Police Station,39639466
10688,WD,Kuvempunagara Bus Station(BTM Layout),39619699
10689,WD,Dommasandra,39619698
10689,WD,Kuguru,39619696
10690,WD,St Johns Hospital,39619697
10691,WD,Sarjapura,39675121
10693,WD,Chikkabanavara Railway Station,39608310
10696,WD,Puttenahalli,39637812
10699,WD,BEML Layout 5th stage,39635032
10714,WD,Kengeri Bus Station,39616669
10718,WD,Ambedkar Institute of Technology,39619055
10719,WD,Kempegowda Bus Station,39619054
10719,WD,Kempegowda Bus Station,39619056
10737,WD,Depot-12 Gate,39674931
10737,WD,Kengunte Circle,39642101
10740,WD,BEL Layout Dasanapura,39614371
10741,WD,Nelamangala Bus Station,39614366
10741,WD,Nelamangala Bus Station,39614372
10757,WD,Kadugodi Bus Station,39629783
10762,WD,Kempegowda Institute Nursing Hostel,39616051
10762,WD,Kempegowda Institute Nursing Hostel,39665123
10763,WD,Poornaprajna Layout,39616064
10763,WD,Poornaprajna Layout,39665134
10763,WD,Poornaprajna Layout,39670622
10778,WD,Tavarekere,39641203
10790,WD,Depot-12 Gate,39588286
10791,WD,Gunjurpalya,39613844
10791,WD,Gunjurpalya,39613846
10791,WD,Gunjurpalya,39613848
10792,WD,KR Market (Kalasipalya),39613845
10792,WD,St Johns Hospital,39613847
10794,WD,Thyamagondlu,39616210
10794,WD,Thyamagondlu,39622483
10794,WD,Thyamagondlu,39625539
10794,WD,Thyamagondlu,39627651
10794,WD,Thyamagondlu,39627653
10796,WD,Dodda Basti,39610079
10796,WD,Dodda Basti,39640812
10796,WD,Dodda Basti,39652712
10796,WD,Dodda Basti,39668070
10818,WD,Deepanjalinagara,39648545
10820,WD,Hebbala Bridge,39635381
10824,WD,Central Silk Board,39652766
10825,WD,Shell Petrol Bunk,39559158
10834,WD,St Bentic School,39607088
10834,WD,St Bentic School,39628237
10835,WD,Sophiya School,39630000
10840,WD,Depot-41 Gate,39609513
10840,WD,Depot-41 Gate,39614018
10840,WD,Depot-41 Gate,39622878
10840,WD,Depot-41 Gate,39635566
10840,WD,Depot-41 Gate,39640420
10840,WD,Depot-41 Gate,39642263
10840,WD,Depot-41 Gate,39643548
10840,WD,Depot-41 Gate,39643898
10840,WD,Depot-41 Gate,39646500
10840,WD,Depot-41 Gate,39650285
10840,WD,Depot-41 Gate,39661727
10840,WD,Gunjuru,39643544
10842,WD,Kempegowda Bus Station,39643545
10842,WD,Varthur Kodi,39635557
10842,WD,Varthur Kodi,39640411
10846,WD,Shivajinagara Bus Station,39648938
10852,WD,Head Start School Kommasandra,39639310
10855,WD,Attibele Bus Stand,39638424
10858,WD,Depot-41 Gate,39568537
10858,WD,Gunjuru,39568533
10859,WD,Shivajinagara Bus Station,39639312
10868,WD,Chandapura,39626179
10869,WD,Depot-42 Gate  Arrival,39626186
10870,WD,Depot-41 Gate,39644688
10871,WD,KR Market,39656322
10872,WD,Depot-41 Gate,39562742
10872,WD,Depot-41 Gate,39615370
10872,WD,Depot-41 Gate,39624208
10872,WD,Depot-41 Gate,39625130
10872,WD,Depot-41 Gate,39626705
10872,WD,Depot-41 Gate,39651814
10872,WD,Depot-41 Gate,39670511
10873,WD,Kempegowda Bus Station,39610153
10873,WD,Kempegowda Bus Station,39654862
10877,WD,Nerige,39627354
10880,WD,Depot-41 Gate,39597540
10882,WD,Bhoganahalli,39610689
10883,WD,Depot-41 Gate,39610696
10883,WD,Depot-41 Gate,39646790
10886,WD,Malleshpalya New Bus Station(Vignananagar),39572339
10886,WD,Malleshpalya New Bus Station(Vignananagar),39572341
10886,WD,Malleshpalya New Bus Station(Vignananagar),39629752
10886,WD,Malleshpalya New Bus Station(Vignananagar),39650790
10886,WD,Malleshpalya New Bus Station(Vignananagar),39650792
10886,WD,Malleshpalya New Bus Station(Vignananagar),39650794
10887,WD,Kempegowda Bus Station,39572338
10887,WD,Kempegowda Bus Station,39572340
10887,WD,Kempegowda Bus Station,39572342
10887,WD,Kempegowda Bus Station,39629751
10887,WD,Kempegowda Bus Station,39629903
10887,WD,Kempegowda Bus Station,39650789
10887,WD,Kempegowda Bus Station,39650791
10887,WD,Kempegowda Bus Station,39650793
10898,WD,BEML Layout 5th stage,39588468
10898,WD,BEML Layout 5th stage,39619822
10898,WD,BEML Layout 5th stage,39620240
10898,WD,BEML Layout 5th stage,39637505
10898,WD,BEML Layout 5th stage,39642493
10898,WD,BEML Layout 5th stage,39666281
10899,WD,Kengeri Bus Station,39613185
10899,WD,Kengeri Bus Station,39615093
10899,WD,Kengeri Bus Station,39630048
10899,WD,Kengeri Bus Station,39637496
10899,WD,Kengeri Bus Station,39642480
10899,WD,Kengeri Bus Station,39666272
10909,WD,Chikka Thirupathi,39615698
10914,WD,Depot-41 Gate,39559161
10916,WD,Depot-12 Gate,39615874
10916,WD,Depot-12 Gate,39618876
10916,WD,Depot-12 Gate,39626067
10916,WD,Depot-12 Gate,39645519
10916,WD,Depot-12 Gate,39645789
10916,WD,Depot-12 Gate,39651020
10916,WD,Depot-12 Gate,39663855
10916,WD,Depot-12 Gate,39665226
10916,WD,Depot-12 Gate,39674632
10922,WD,Jakkur Layout,39650875
10929,WD,Janapriya Township,39606646
10930,WD,Depot-35 Gate,39616726
10930,WD,Depot-35 Gate,39634155
10930,WD,Depot-35 Gate,39637745
10930,WD,Depot-35 Gate,39637909
10930,WD,Depot-35 Gate,39658048
10931,WD,Herohalli Cross,39627756
10931,WD,Herohalli Cross,39627764
10931,WD,Herohalli Cross,39627774
10931,WD,Herohalli Cross,39644599
10931,WD,Herohalli Cross,39644601
10931,WD,Herohalli Cross,39644603
10931,WD,Herohalli Cross,39644605
10931,WD,Herohalli Cross,39644607
10931,WD,Herohalli Cross,39645858
10931,WD,Herohalli Cross,39645866
10931,WD,Herohalli Cross,39645868
10931,WD,Herohalli Cross,39649235
10931,WD,Herohalli Cross,39649237
10931,WD,Herohalli Cross,39649239
10931,WD,Herohalli Cross,39649241
10931,WD,Herohalli Cross,39649243
10931,WD,Herohalli Cross,39653490
10931,WD,Herohalli Cross,39653492
10931,WD,Herohalli Cross,39653494
10931,WD,Herohalli Cross,39653496
10931,WD,Herohalli Cross,39654583
10931,WD,Herohalli Cross,39654585
10931,WD,Herohalli Cross,39654587
10931,WD,Herohalli Cross,39655173
10931,WD,Herohalli Cross,39655175
10931,WD,Herohalli Cross,39669417
10931,WD,Herohalli Cross,39669419
10931,WD,Herohalli Cross,39670588
10931,WD,Herohalli Cross,39670590
10931,WD,Herohalli Cross,39670592
10931,WD,Herohalli Cross,39670594
10931,WD,Herohalli Cross,39670596
10932,WD,8th Mile Dasarahalli,39627763
10932,WD,8th Mile Dasarahalli,39627765
10932,WD,8th Mile Dasarahalli,39627775
10932,WD,8th Mile Dasarahalli,39644598
10932,WD,8th Mile Dasarahalli,39644600
10932,WD,8th Mile Dasarahalli,39644602
10932,WD,8th Mile Dasarahalli,39644604
10932,WD,8th Mile Dasarahalli,39644606
10932,WD,8th Mile Dasarahalli,39645867
10932,WD,8th Mile Dasarahalli,39645869
